mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
12308.0015182, 764.012336731, 1087121.9635
12256.9799423, 780.940055847, 1110880.97095
12202.9781342, 795.006752014, 1088276.02863
12328.9823532, 779.032707214, 1087692.976
12327.0750046, 789.999961853, 1090432.04784
12331.0089111, 766.038894653, 1106148.00453
12130.9757233, 797.986984253, 1087229.01344
12210.0114822, 789.999961853, 1113273.97823
12205.0046921, 734.925270081, 1087220.07275
12324.9292374, 788.927078247, 1086973.0711
12346.9829559, 780.940055847, 1090028.04756
12210.0114822, 766.99256897, 1113628.9835
12331.0089111, 795.006752014, 1087767.00497
11383.0566406, 908.017158508, 1089585.90031
12330.0552368, 789.999961853, 1110971.92764
11381.983757, 784.039497375, 1086642.0269
12305.021286, 795.006752014, 1090677.02293
10980.963707, 775.933265686, 1114169.00158
12349.0095139, 784.993171692, 1087033.98705
12371.0632324, 788.927078247, 1090430.02129
12320.0416565, 789.046287537, 1109210.96802
12372.0169067, 768.065452576, 1087592.9594
12206.9120407, 793.933868408, 1090154.05178
11668.0860519, 764.966011047, 1113487.00523
12496.9482422, 716.924667358, 1087107.06234
12279.9873352, 788.09261322, 1090502.97737
12317.0614243, 788.09261322, 1111391.90197
12380.0039291, 753.045082092, 1087014.91356
12241.0058975, 793.933868408, 1090412.02068
12351.0360718, 784.993171692, 1112562.06036
12350.0823975, 761.985778809, 1088303.08914
12330.0552368, 762.939453125, 1089526.05724
12217.0448303, 760.078430176, 1108543.99204
12367.9637909, 791.072845459, 1087579.96559
12313.0083084, 789.999961853, 1091212.9879
12266.0398483, 775.933265686, 1112992.04826
12416.9588089, 788.927078247, 1087255.00107
12276.0534286, 765.919685364, 1089807.03354
12336.0157013, 777.006149292, 1113013.98277
12369.0366745, 767.946243286, 1087633.01373
12312.8890991, 769.019126892, 1087566.97178
13468.0271149, 824.093818665, 1106151.93844
13484.0011597, 710.010528564, 1087154.98447
12277.007103, 768.065452576, 1090688.94386
12339.9496078, 795.006752014, 1113209.00917
12336.0157013, 782.012939453, 1104171.99135
11358.0226898, 777.959823608, 1087573.05145
10681.9868088, 900.983810425, 1089807.03354
12217.9985046, 793.933868408, 1089304.08955
12246.0126877, 753.998756409, 1090151.90601
12341.0224915, 777.006149292, 1109542.96589
11249.8998642, 905.03692627, 1086734.89094
12462.9735947, 789.046287537, 1087744.95125
12341.0224915, 789.999961853, 1089669.94286
12243.0324554, 792.026519775, 1114385.96249
12326.9557953, 777.006149292, 1090125.08392
12223.9589691, 799.059867859, 1113218.90354
12333.0354691, 784.993171692, 1088191.98608
11237.0252609, 792.026519775, 1086763.978
12345.0756073, 790.953636169, 1090322.97134
12313.0083084, 719.07043457, 1103676.91517
11256.9332123, 893.950462341, 1090986.01341
12226.9392014, 766.038894653, 1112623.92998
12239.0985489, 766.038894653, 1087581.99215
12317.0614243, 773.906707764, 1087078.09448
12351.9897461, 751.01852417, 1089619.04049
10702.9676437, 766.99256897, 1103822.94655
12323.0218887, 784.039497375, 1087970.97206
12314.915657, 786.066055298, 1111557.96051
10630.0115585, 789.999961853, 1088597.05925
12333.0354691, 756.978988647, 1087288.02204
12348.0558395, 782.012939453, 1090531.94523
12372.0169067, 789.999961853, 1106499.07589
11276.9603729, 767.946243286, 1086905.00259
12328.9823532, 784.039497375, 1094281.91185
12272.0003128, 777.006149292, 1089033.00762
12212.0380402, 915.050506592, 1086890.9359
12246.966362, 887.989997864, 1089779.97303
12363.07621, 714.063644409, 1105202.91328
12306.9286346, 762.939453125, 1088250.04101
12378.9310455, 787.019729614, 1090929.03137
12079.000473, 784.993171692, 1113919.0197
12323.0218887, 779.032707214, 1087715.02972
12347.1021652, 766.99256897, 1090602.99397
12243.9861298, 771.045684814, 1104455.94788
12346.9829559, 779.986381531, 1087575.07801
12315.9885406, 782.012939453, 1089781.04591
12214.0645981, 787.019729614, 1112303.01857
12302.0410538, 784.039497375, 1087899.92332
12230.9923172, 710.010528564, 1089970.94631
12336.9693756, 766.99256897, 1106529.9511
12315.9885406, 779.986381531, 1086420.0592
12360.9304428, 759.00554657, 1090322.01767
12382.9841614, 755.906105042, 1113390.08808
12377.9773712, 780.940055847, 1087108.01601
12248.0392456, 796.914100647, 1090185.99987
11978.0302048, 709.891319275, 1103420.01915
12326.9557953, 784.039497375, 1104483.00838
12364.9835587, 777.006149292, 1090995.90778
12214.0645981, 781.059265137, 1114037.0369
12338.9959335, 777.006149292, 1087255.95474
12336.9693756, 772.953033447, 1087087.98885
12349.0095139, 782.012939453, 1113286.01837
12373.9242554, 759.00554657, 1088460.92224
11357.9034805, 778.913497925, 1090291.02325
12225.0318527, 786.066055298, 1113331.91395
12379.0502548, 753.998756409, 1087492.94281
12251.0194778, 723.004341125, 1087576.03168
12346.0292816, 787.973403931, 1090958.9529
12199.9979019, 721.93145752, 1088607.07283
12296.9150543, 779.032707214, 1090546.01192
11144.9956894, 782.96661377, 1113121.03271
11572.0033646, 777.006149292, 1087524.05643
11845.946312, 784.993171692, 1086588.02509
12318.0150986, 782.96661377, 1090347.05162
12291.9082642, 764.012336731, 1117092.01336
11488.9144897, 789.999961853, 1089654.92249
12426.0187149, 788.927078247, 1112956.04706
12321.9490051, 786.900520325, 1086336.01665
12357.9502106, 766.038894653, 1086843.01376
12308.0015182, 782.96661377, 1091150.99907
12336.0157013, 763.058662415, 1115965.96241
12289.0472412, 787.019729614, 1089699.9836
12332.0817947, 787.973403931, 1112658.97751
11465.0726318, 782.96661377, 1087357.99789
12079.000473, 714.063644409, 1087651.968
12184.0238571, 791.072845459, 1090554.95262
12298.9416122, 789.999961853, 1106561.06472
12300.0144958, 776.052474976, 1090096.95053
12273.0731964, 885.963439941, 1112146.97361
12208.1041336, 779.986381531, 1087805.9864
12382.9841614, 790.953636169, 1087304.94976
12307.0478439, 758.051872253, 1090075.9697
12241.9595718, 900.983810425, 1117678.04623
12323.975563, 782.012939453, 1087026.9537
12302.0410538, 789.999961853, 1114040.01713
12186.8848801, 759.00554657, 1088898.06271
12333.9891434, 786.066055298, 1086298.94257
12208.9385986, 771.045684814, 1091117.02442
12214.0645981, 784.993171692, 1105636.95431
12320.9953308, 779.032707214, 1087123.03638
12318.0150986, 792.980194092, 1091153.02563
36439.0611649, 1102.0898819, 1089663.98239
12364.0298843, 719.07043457, 1086794.01875
12335.896492, 789.046287537, 1090860.00919
12322.0682144, 789.046287537, 1104354.02393
12299.0608215, 784.993171692, 1087079.04816
12326.002121, 777.006149292, 1091297.03045
12352.9434204, 794.053077698, 1113992.92946
12285.9477997, 757.932662964, 1103487.01477
12217.9985046, 916.004180908, 1090909.00421
12327.0750046, 784.993171692, 1114439.01062
12240.0522232, 753.998756409, 1087697.98279
12473.9408493, 763.058662415, 1089649.9157
12167.096138, 769.019126892, 1111914.99233
12351.9897461, 787.019729614, 1086490.98873
12326.9557953, 784.039497375, 1090853.92952
12351.0360718, 784.993171692, 1112558.00724
10985.9704971, 772.953033447, 1087510.94341
12317.0614243, 788.09261322, 1089847.92233
12245.0590134, 786.900520325, 1110233.06847
12362.0033264, 715.970993042, 1086574.07761
11114.0012741, 774.97959137, 1090358.97255
12337.9230499, 785.946846008, 1112894.05823
11049.0322113, 784.039497375, 1088305.95016
12346.9829559, 760.912895203, 1090023.99445
12411.9520187, 792.026519775, 1112197.99519
12367.0101166, 781.059265137, 1087514.99653
12341.0224915, 789.999961853, 1087500.09537
15239.0003204, 777.959823608, 1104997.03884
13476.9678116, 815.987586975, 1087550.04406
12343.0490494, 784.039497375, 1090662.00256
11108.0408096, 777.959823608, 1113391.99543
12328.9823532, 779.032707214, 1087197.06535
12346.0292816, 784.993171692, 1087363.95836
12220.9787369, 788.09261322, 1090815.90176
13350.9635925, 757.932662964, 1088333.01067
12217.0448303, 785.946846008, 1089993.00003
12039.065361, 787.019729614, 1113554.00085
12215.0182724, 727.05745697, 1086694.95583
12353.8970947, 777.959823608, 1086640.00034
12315.9885406, 793.933868408, 1090779.06609
12354.9699783, 769.972801208, 1106187.10518
12212.9917145, 782.012939453, 1090296.98372
12331.0089111, 786.066055298, 1112699.9855
11128.9024353, 779.986381531, 1087363.00468
12238.0256653, 791.072845459, 1087285.99548
12334.9428177, 780.940055847, 1090834.97524
11211.9913101, 769.972801208, 1114817.02328
11880.9938431, 905.03692627, 1089930.89199
12355.9236526, 712.990760803, 1111579.06055
10877.0132065, 780.940055847, 1087157.96471
11810.0643158, 702.977180481, 1087923.04993
12207.9849243, 882.983207703, 1090561.98597
12340.0688171, 781.059265137, 1114470.00504
12346.0292816, 788.09261322, 1088683.00915
12362.0033264, 752.091407776, 1115779.99592
12326.9557953, 787.019729614, 1088706.97021
11807.9185486, 789.046287537, 1087049.00742
12300.0144958, 784.993171692, 1090369.9398
12332.9162598, 771.999359131, 1122040.03334
12374.0434647, 784.993171692, 1089649.9157
12361.0496521, 789.046287537, 1090113.04379
10936.9754791, 774.97959137, 1088104.9633
12387.0372772, 786.066055298, 1086617.94662
12320.0416565, 782.012939453, 1090620.99457
12195.9447861, 787.019729614, 1103819.01264
12331.9625854, 787.019729614, 1086852.90813
11150.0024796, 766.99256897, 1090685.00996
12331.0089111, 764.012336731, 1113119.95983
12450.9334564, 719.07043457, 1087304.94976
12325.0484467, 775.098800659, 1090299.96395
12346.0292816, 791.072845459, 1114435.91118
12246.966362, 766.038894653, 1087314.00967
12328.9823532, 766.038894653, 1091022.01462
12297.9879379, 783.085823059, 1114224.91074
12345.9100723, 777.006149292, 1086939.93092
12192.9645538, 895.977020264, 1090516.92486
11415.0047302, 789.046287537, 1105952.97813
12204.0510178, 784.993171692, 1088279.00887
12353.0626297, 766.99256897, 1089934.94511
12228.012085, 756.025314331, 1112571.00105
12352.9434204, 782.012939453, 1086887.95567
12302.0410538, 801.920890808, 1091490.03029
12238.0256653, 779.032707214, 1113813.99632
12208.9385986, 779.986381531, 1087182.99866
12354.016304, 764.012336731, 1126913.07068
12199.0442276, 875.949859619, 1118710.99472
11981.010437, 805.974006653, 1117340.08789
11373.9967346, 883.102416992, 1116442.91878
11565.9236908, 899.076461792, 1128256.917
12431.9791794, 1081.94351196, 1121722.10217
12465.9538269, 913.023948669, 1125278.94974
----------------

mode: serial True, gpu True
GPU use = True
transTime, feedNetTime, netTime
11747.0026016, 6206.98928833, 815122.008324
17847.8956223, 2771.01993561, 719429.016113
28142.9290771, 4068.97068024, 574066.996574
29233.9324951, 3975.03376007, 616852.045059
25618.9107895, 3014.92214203, 607847.094536
29942.035675, 3816.00856781, 607987.999916
24937.9873276, 6353.97434235, 542048.096657
12206.9120407, 2781.03351593, 550817.012787
25005.9366226, 2714.0378952, 705058.932304
23748.9938736, 2711.05766296, 712890.982628
21736.9794846, 4622.93624878, 458269.000053
38854.9566269, 2864.00318146, 550307.035446
27587.05616, 3625.03528595, 628885.030746
19098.9971161, 2981.0667038, 566349.983215
27768.0158615, 3316.99848175, 575191.020966
28750.0619888, 8112.90740967, 588690.042496
23490.9057617, 2663.01631927, 650192.975998
24946.9280243, 3174.06654358, 586851.000786
23687.005043, 2825.97541809, 666094.064713
27652.9788971, 3168.94054413, 638002.991676
33906.9366455, 4155.03978729, 666178.941727
44054.9850464, 3141.99924469, 521577.000618
12385.0107193, 2761.9600296, 558148.026466
28334.9752426, 2775.90751648, 633939.027786
21600.9616852, 7489.91966248, 600023.031235
30062.9138947, 2995.01419067, 531692.028046
13553.9770126, 6089.92576599, 405281.066895
25720.000267, 2714.99156952, 586423.039436
18139.0047073, 3687.02411652, 724421.024323
22040.0094986, 2707.00454712, 729014.03904
25871.9921112, 2719.99835968, 694997.906685
26109.0993881, 2802.96802521, 747130.036354
11877.0599365, 2735.97240448, 721091.032028
36198.0199814, 3687.02411652, 594021.916389
27165.055275, 2698.89831543, 678516.030312
29827.9523849, 3746.03271484, 722430.944443
30035.0189209, 3801.94187164, 759760.975838
28220.0574875, 2699.01752472, 443327.069283
29020.0710297, 2718.92547607, 603877.067566
31406.9986343, 3722.07164764, 567994.952202
33681.0350418, 2833.00876617, 637616.991997
31841.9933319, 10815.9780502, 631927.013397
11455.0590515, 2729.89273071, 721545.100212
36755.9194565, 3700.01792908, 693874.955177
29731.0352325, 10903.0008316, 678399.085999
25193.0952072, 2750.99277496, 682886.004448
29666.0661697, 2930.99880219, 597837.924957
25279.045105, 3082.99064636, 545717.000961
21775.0072479, 2912.99819946, 586282.968521
35758.0184937, 3646.01612091, 640365.004539
25782.9427719, 10769.0095901, 661086.916924
27186.9897842, 3852.00977325, 699301.958084
22843.9569473, 2710.10398865, 701890.945435
26422.0237732, 7125.02002716, 725909.948349
19230.0081253, 2719.04468536, 735811.948776
21524.9061584, 9448.88591766, 622152.090073
29811.0246658, 2930.99880219, 688664.078712
11238.9326096, 2730.96561432, 570526.957512
28707.9811096, 2920.98522186, 699826.002121
26268.9590454, 2735.97240448, 622975.945473
23190.9751892, 2703.07064056, 716445.922852
25506.9732666, 8105.03959656, 691417.93251
27346.0149765, 2699.01752472, 636519.908905
26160.9554291, 2707.95822144, 666902.065277
20987.9875183, 2709.03110504, 719995.02182
28999.9246597, 8398.05603027, 714221.000671
18761.0387802, 2699.01752472, 544425.964355
26483.8933945, 2730.01194, 633586.04908
27751.9226074, 2716.06445312, 707491.04023
19001.9607544, 2721.07124329, 670174.956322
21918.0583954, 2712.9650116, 651713.967323
18582.1056366, 2763.03291321, 611406.92234
26391.0293579, 2908.94508362, 574975.013733
25833.0106735, 3217.93556213, 587634.086609
24317.0261383, 9154.91580963, 706115.007401
25961.9951248, 2753.01933289, 706596.970558
19383.9073181, 2718.92547607, 552157.044411
21366.0001755, 2715.94524384, 612729.072571
34938.9314651, 3749.01294708, 559499.025345
26841.044426, 2727.98538208, 678921.937943
29742.9561615, 3645.06244659, 585597.991943
11084.0797424, 2712.9650116, 660629.987717
18206.0003281, 2725.00514984, 719834.089279
13874.0539551, 2717.01812744, 679903.98407
23052.9308319, 2959.01298523, 725646.018982
27109.9805832, 3780.96103668, 641322.97039
23820.9962845, 3823.99559021, 736934.065819
24271.9650269, 2707.00454712, 572785.973549
31753.0632019, 2706.0508728, 684736.967087
27297.0199585, 2919.07787323, 673638.939857
14993.0715561, 2966.04633331, 584004.998207
28892.993927, 2744.07863617, 654390.931129
42263.9846802, 2696.9909668, 601263.999939
25794.9829102, 2848.02913666, 590247.988701
20181.0598373, 2725.00514984, 725465.05928
17758.0118179, 2742.05207825, 565562.009811
54858.9229584, 3890.99121094, 708148.956299
26118.9937592, 2707.00454712, 712030.053139
36053.0614853, 3775.0005722, 713053.941727
25323.9870071, 10089.0398026, 673906.92234
11335.9689713, 2736.9260788, 571412.086487
30323.0285645, 2953.05252075, 719712.972641
23015.9759521, 3716.94564819, 694746.017456
23948.0733871, 4727.95963287, 732132.077217
15617.0129776, 2844.92969513, 710936.069489
28373.003006, 4911.06510162, 433955.907822
11512.9947662, 2746.93965912, 578827.023506
23562.9081726, 3734.94625092, 713219.046593
33597.946167, 2874.01676178, 740255.951881
15128.0164719, 2712.9650116, 642938.017845
25745.9878922, 9097.0993042, 587988.972664
30405.0445557, 2974.98703003, 683254.957199
24941.9212341, 3682.97100067, 724511.027336
26718.0204391, 8617.99716949, 732430.934906
18033.9813232, 2720.952034, 754824.04232
11299.0140915, 2735.97240448, 740832.090378
14271.9745636, 2945.89996338, 757339.000702
22680.9978485, 2709.03110504, 700492.024422
21869.0633774, 2719.04468536, 615306.973457
12460.9470367, 3106.11724854, 585938.930511
28828.0248642, 3906.96525574, 736940.026283
14011.0254288, 2730.96561432, 708570.00351
31502.9621124, 4437.9234314, 607729.077339
24562.0012283, 3682.97100067, 603194.952011
23272.0375061, 4503.01170349, 589918.971062
27204.990387, 2702.95143127, 720903.038979
29569.9834824, 3773.9276886, 705273.032188
38115.0245667, 7339.0007019, 688705.086708
24531.006813, 3736.01913452, 673412.084579
30812.9787445, 4169.94094849, 697167.992592
21944.9996948, 2709.03110504, 685265.06424
22804.9755096, 6147.98069, 666306.972504
29834.985733, 3720.99876404, 576140.04612
27169.9428558, 3749.01294708, 662462.949753
20558.9532852, 7534.02709961, 659968.972206
11824.0118027, 2750.99277496, 553131.937981
14011.0254288, 2637.02869415, 702840.924263
19567.0127869, 2738.95263672, 717005.968094
27177.0954132, 2923.01177979, 717105.031013
32060.9807968, 3829.00238037, 715636.014938
29563.0693436, 4120.94593048, 713503.00312
23752.0933151, 5389.92881775, 715999.007225
24381.9952011, 2712.01133728, 572991.967201
30825.9725571, 3841.99619293, 620126.962662
18779.9930573, 2941.01238251, 683122.992516
15202.999115, 2967.95368195, 678704.023361
27287.0063782, 3744.00615692, 677594.065666
35169.005394, 4179.00085449, 593101.978302
20747.0655441, 3669.97718811, 713937.044144
26358.0083847, 3719.92588043, 591817.02137
18380.0458908, 3062.0098114, 681051.969528
27020.9312439, 4985.92853546, 640655.994415
33365.9648895, 2951.02596283, 712818.026543
26703.953743, 2910.97164154, 840225.934982
23957.0140839, 2647.04227448, 689164.996147
27788.9966965, 3721.95243835, 649804.94976
29993.057251, 3677.01053619, 588039.99424
24188.9953613, 2737.9989624, 588340.997696
20443.0818558, 2700.92487335, 591359.019279
13954.0433884, 2766.01314545, 571473.956108
24939.0602112, 3762.96043396, 647616.98246
26990.8905029, 3230.92937469, 695461.034775
25606.9898605, 7049.91817474, 577607.989311
18620.0141907, 2722.97859192, 671723.008156
23839.9505615, 7539.98756409, 727527.022362
22552.9670715, 2748.96621704, 736679.077148
24798.989296, 2751.94644928, 707363.963127
25739.0737534, 3384.94777679, 603116.989136
29232.9788208, 3890.03753662, 707322.001457
25218.0099487, 3217.93556213, 716289.997101
30447.0062256, 4347.08595276, 734027.981758
20923.9721298, 2716.06445312, 545289.993286
21236.0620499, 2726.91249847, 585263.01384
30633.0919266, 3684.99755859, 644715.070724
27292.9668427, 7881.04534149, 704332.947731
27246.9520569, 5537.03308105, 617594.003677
11075.9735107, 2784.96742249, 563235.044479
26357.0547104, 2965.092659, 651911.020279
29948.1153488, 3870.96405029, 726942.062378
25963.0680084, 2766.96681976, 688477.039337
21321.0582733, 2928.01856995, 588965.892792
26902.0795822, 3782.9875946, 542147.994041
23712.9926682, 5345.9405899, 554443.001747
20438.0750656, 2743.95942688, 614300.966263
17925.9777069, 2736.09161377, 697815.895081
22454.9770355, 2961.03954315, 658517.956734
11350.9893417, 2730.96561432, 608405.947685
24995.9230423, 3925.91953278, 705993.056297
26361.9422913, 4025.93612671, 623882.055283
18380.9995651, 2767.08602905, 713326.931
17982.9597473, 2901.91173553, 723456.025124
28769.9699402, 3687.02411652, 448223.948479
23968.9350128, 2802.01435089, 599910.020828
25740.0274277, 2923.01177979, 540190.935135
34582.9725266, 4675.98438263, 599115.967751
33558.011055, 2935.05191803, 679314.017296
11436.9392395, 2737.9989624, 613798.975945
19473.0758667, 5802.98900604, 725785.017014
29831.0518265, 8666.9921875, 600911.974907
27554.0351868, 3118.99185181, 717954.993248
28884.0532303, 2960.08586884, 454536.914825
22827.9829025, 2703.07064056, 597108.960152
34032.9408646, 3777.98080444, 600965.976715
22279.9777985, 2738.95263672, 707151.055336
28223.991394, 2957.1056366, 710758.924484
25889.9927139, 2826.92909241, 641360.044479
21624.0882874, 3023.02837372, 576090.931892
27638.9122009, 5854.01058197, 726148.0093
21262.049675, 2718.92547607, 716440.081596
26725.0537872, 3773.09322357, 739441.990852
12694.0011978, 2838.01555634, 623864.05468
21241.06884, 3911.01837158, 699938.058853
29075.9801865, 3806.9486618, 728938.102722
30403.9716721, 2711.05766296, 689335.942268
12696.9814301, 2883.91113281, 720347.046852
27845.9787369, 7884.02557373, 733510.971069
23307.9195023, 2730.96561432, 578516.00647
28043.9853668, 3695.96481323, 691593.050957
33255.9347153, 3782.03392029, 722174.048424
21225.9292603, 2966.04633331, 718876.004219
17165.0648117, 6857.99121857, 632094.025612
17797.9469299, 2742.05207825, 607563.972473
34007.0724487, 3922.93930054, 728851.079941
26499.9866486, 8036.01741791, 707073.926926
18271.9230652, 7879.97245789, 649250.030518
25045.9909439, 2642.98915863, 733257.055283
12845.0393677, 3083.94432068, 661553.025246
30300.9748459, 2997.0407486, 703249.931335
25796.0557938, 2907.9914093, 711570.02449
30300.0211716, 3715.03829956, 652341.008186
11353.0158997, 2750.03910065, 550459.980965
20660.9964371, 2712.9650116, 685379.981995
35966.9923782, 3659.00993347, 669237.017632
26674.0322113, 2709.03110504, 709509.968758
24246.931076, 2922.05810547, 746768.951416
23391.0083771, 3700.01792908, 501155.018806
21330.9526443, 2631.06822968, 606992.959976
31111.0019684, 7151.9613266, 575456.023216
21777.9874802, 8113.02661896, 634067.058563
27650.9523392, 2961.99321747, 704684.972763
11310.9350204, 2723.93226624, 669000.983238
21983.0274582, 2820.01495361, 723037.004471
36407.9475403, 3638.98277283, 690693.020821
30279.0403366, 3616.09458923, 681016.921997
27002.0961761, 2978.92093658, 647501.111031
26067.0185089, 3731.96601868, 533606.052399
27069.9262619, 2729.05826569, 598567.008972
27835.0114822, 2697.94464111, 635386.943817
28958.9166641, 2953.05252075, 602625.012398
20357.966423, 7532.00054169, 606366.991997
11178.9703369, 2730.96561432, 537690.997124
23651.9575119, 3692.98458099, 660556.077957
19212.9611969, 2714.99156952, 659179.925919
25074.9588013, 2720.952034, 721174.001694
36758.0652237, 3672.95742035, 566480.04055
23118.019104, 2802.01435089, 535676.956177
12666.1062241, 3379.94098663, 529510.02121
25133.9673996, 2726.07803345, 637507.915497
28954.0290833, 3638.98277283, 678683.996201
31084.0606689, 3626.94263458, 712602.01931
12169.0034866, 2727.98538208, 663390.040398
30097.0077515, 2750.99277496, 700531.005859
23734.0927124, 2709.98477936, 709013.104439
26716.1130905, 2757.07244873, 703109.97963
13517.0221329, 2712.01133728, 750676.035881
19093.0366516, 2730.01194, 452118.992805
24278.9983749, 2722.0249176, 560718.05954
21862.0300293, 2696.9909668, 644886.016846
25740.0274277, 5558.96759033, 675644.040108
32119.0357208, 3767.0135498, 631794.929504
11416.9120789, 2743.00575256, 572162.985802
26068.9258575, 3763.91410828, 719049.096107
28541.0881042, 4450.08277893, 679473.996162
25285.0055695, 3828.04870605, 702438.950539
25598.0491638, 2699.01752472, 728507.995605
28264.0457153, 3590.94142914, 716349.005699
25940.0606155, 2732.99217224, 674103.021622
24541.9740677, 2962.94689178, 586269.021034
24302.9594421, 2712.01133728, 680329.084396
24201.9891739, 3769.99378204, 745220.065117
16796.9465256, 2965.092659, 566238.999367
17796.9932556, 2745.9859848, 715955.972672
31938.0760193, 3638.02909851, 614994.049072
30598.0443954, 3686.0704422, 790323.972702
26653.0513763, 3867.03014374, 486855.983734
12797.9516983, 3037.92953491, 596513.986588
26965.0220871, 2626.89590454, 661767.00592
34085.0353241, 3306.03122711, 671870.946884
26764.0352249, 3285.05039215, 712751.984596
30475.0204086, 4591.10736847, 615377.902985
26889.0857697, 3723.97899628, 577652.096748
30979.0372849, 3839.96963501, 718097.925186
16723.9904404, 2690.076828, 721627.950668
31952.9771805, 4274.01065826, 711222.052574
32126.0690689, 4240.98968506, 560146.927834
23427.9632568, 2976.05991364, 662006.97422
27189.9700165, 2712.9650116, 665084.958076
26741.9815063, 2925.99201202, 632109.999657
22027.9693604, 2713.08422089, 470248.937607
11111.9747162, 2743.00575256, 608119.9646
22943.9735413, 3114.93873596, 699488.043785
27387.0229721, 2723.93226624, 673642.992973
25331.0203552, 3117.08450317, 594970.941544
27199.0299225, 2691.98417664, 672544.956207
21003.9615631, 2688.05027008, 498530.983925
23716.9265747, 2979.99382019, 643538.951874
32150.9838104, 3906.96525574, 647133.946419
25406.0029984, 4048.10905457, 631931.900978
25715.9471512, 3104.09069061, 587898.96965
11005.9976578, 2725.00514984, 591763.019562
24212.0027542, 2688.05027008, 722113.013268
26298.0461121, 8412.00351715, 602077.960968
34979.9394608, 3949.99980927, 570592.999458
27171.9694138, 3692.03090668, 705839.99157
28416.0375595, 2714.0378952, 519306.898117
22116.0650253, 2712.01133728, 592437.982559
28032.8989029, 3714.08462524, 600029.945374
33759.9515915, 2941.96605682, 686022.996902
34991.0259247, 3654.95681763, 625963.09185
11338.9492035, 2771.97360992, 542054.057121
31915.9030914, 3700.01792908, 599066.972733
30420.0649261, 2938.98582458, 561643.004417
21654.009819, 2802.01435089, 605540.990829
27350.9025574, 3646.01612091, 697885.990143
18494.0099716, 2707.95822144, 698248.98243
13364.0766144, 3500.93841553, 610300.064087
23593.0681229, 3692.98458099, 567732.095718
24349.0934372, 2936.95926666, 676895.022392
18745.0647354, 2957.94010162, 557677.984238
24834.0368271, 2855.89694977, 427448.034286
21939.0392303, 2722.0249176, 586900.949478
28246.9987869, 2713.91868591, 711178.064346
25026.9174576, 3666.99695587, 575144.052505
20174.9801636, 2741.09840393, 643281.936646
34075.0217438, 3749.01294708, 614511.013031
34757.9717636, 3659.00993347, 705512.046814
33439.9938583, 2942.08526611, 636398.911476
20924.9258041, 2745.03231049, 687400.93708
25810.956955, 3490.09037018, 636222.958565
27974.0095139, 2849.93648529, 491783.022881
22746.9205856, 2705.93166351, 589672.088623
24855.017662, 2699.01752472, 666705.012321
26985.0492477, 2966.04633331, 578083.992004
27590.0363922, 3762.96043396, 687786.102295
27859.0917587, 3731.96601868, 620492.100716
21705.031395, 2825.02174377, 487474.918365
21929.9793243, 3638.98277283, 568385.004997
27405.9772491, 4171.96750641, 709583.044052
29618.024826, 2933.97903442, 706508.994102
23934.9603653, 2740.97919464, 599243.044853
11119.0080643, 2719.99835968, 564649.939537
27216.0768509, 6765.00797272, 595348.000526
21252.0360947, 2899.05071259, 678915.977478
22251.9636154, 3009.08088684, 761179.924011
26494.9798584, 3903.9850235, 594540.953636
19464.969635, 2897.02415466, 499638.915062
27557.9690933, 3690.00434875, 649404.883385
24446.0105896, 4431.0092926, 717291.95118
27661.9195938, 2923.01177979, 721526.026726
23226.9763947, 5053.99703979, 615615.963936
26676.0587692, 2810.00137329, 605171.918869
22656.083107, 5186.91539764, 572244.048119
28824.9254227, 3644.10877228, 626359.939575
36317.9445267, 3705.97839355, 583081.007004
17392.9929733, 2850.05569458, 709030.985832
34362.077713, 3668.9043045, 562391.042709
21647.9301453, 2708.91189575, 560559.034348
13991.9519424, 2701.04408264, 650578.022003
24998.0688095, 2716.06445312, 725637.91275
33396.0056305, 3672.00374603, 631129.980087
12039.065361, 2772.09281921, 574049.949646
21355.0329208, 2721.07124329, 613492.965698
31231.9993973, 5671.97799683, 593257.069588
23458.0039978, 3059.02957916, 744066.953659
28161.0488892, 2954.00619507, 581624.031067
32199.9788284, 2707.95822144, 593394.994736
23023.9629745, 2716.06445312, 590665.93647
26394.9632645, 2703.07064056, 718289.971352
32112.9560471, 7731.91452026, 708275.079727
27173.0422974, 2701.99775696, 633854.985237
26903.0332565, 7235.05020142, 708282.94754
21099.9250412, 2723.93226624, 710205.078125
24749.0406036, 3713.01174164, 716532.945633
30100.941658, 3662.94384003, 687723.994255
20431.9953918, 4145.97988129, 576166.033745
15137.9108429, 2748.01254272, 693786.025047
23725.0328064, 2840.99578857, 686849.951744
21146.0590363, 2693.89152527, 643432.021141
29577.9705048, 4003.04794312, 734480.977058
11193.9907074, 2758.02612305, 656152.009964
29582.9772949, 2668.97678375, 686619.04335
30467.0333862, 3891.94488525, 718119.978905
29622.0779419, 3683.92467499, 710354.089737
15279.0546417, 2753.01933289, 590391.039848
22042.9897308, 2730.01194, 542331.933975
27038.9318466, 2705.93166351, 562234.997749
24757.9813004, 2739.90631104, 658545.017242
24531.9604874, 2959.96665955, 583181.977272
25056.0045242, 3925.91953278, 743605.017662
31655.9076309, 2939.9394989, 646384.000778
26830.0771713, 3933.07209015, 717917.919159
25436.9974136, 3782.03392029, 720131.993294
21864.0565872, 2850.05569458, 606379.985809
