mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
13520.0023651, 1062.87002563, 691864.967346
13557.9109192, 972.032546997, 582529.067993
13133.0490112, 16595.1251984, 539564.847946
14302.0153046, 2130.03158569, 446389.913559
13121.1280823, 1075.98304749, 640691.995621
13887.1669769, 9135.96153259, 588953.971863
12537.9562378, 5642.89093018, 574390.172958
12184.1430664, 7880.9261322, 549274.206161
14050.0068665, 9902.00042725, 520519.971848
13836.8606567, 5923.03276062, 558882.951736
14370.9182739, 5692.95883179, 431643.009186
13409.1377258, 1049.04174805, 560841.798782
13231.9927216, 9346.00830078, 610879.898071
12009.8590851, 7005.9299469, 597637.176514
13684.0343475, 6860.01777649, 599157.094955
14556.8847656, 4938.12561035, 661181.926727
14533.0429077, 12380.1231384, 552407.026291
13341.9036865, 16386.0321045, 629751.9207
12638.8072968, 4987.00141907, 582970.142365
13083.9347839, 12573.0037689, 568804.979324
12830.0189972, 5552.05345154, 604255.914688
13224.1249084, 6022.93014526, 541277.170181
13729.095459, 1302.95753479, 533803.939819
13412.9524231, 4011.86943054, 581268.072128
14827.9666901, 5175.11367798, 673936.843872
14008.0451965, 4952.90756226, 533978.939056
14009.9525452, 7230.99708557, 476798.057556
14544.0101624, 1260.04219055, 541849.136353
14210.9394073, 24477.9586792, 641062.021255
13144.9699402, 1352.07176208, 694248.914719
14522.0756531, 11302.947998, 585047.960281
13896.9421387, 10111.0935211, 520684.00383
21256.9236755, 7885.93292236, 576544.046402
11985.0635529, 985.860824585, 587416.172028
14052.8678894, 14737.1292114, 546321.868896
14518.0225372, 7555.00793457, 616766.929626
13125.8964539, 4254.10270691, 620975.017548
13379.0969849, 17110.824585, 540497.06459
13431.7874908, 1136.06452942, 616547.822952
14034.986496, 7172.10769653, 591234.922409
14446.9738007, 7423.87771606, 542397.975922
13503.074646, 11361.8373871, 569663.047791
14075.9944916, 2707.95822144, 624897.003174
15343.9044952, 12226.1047363, 569310.903549
13988.9717102, 5455.97076416, 442826.986313
14128.9234161, 1206.15959167, 541559.934616
14559.9842072, 1324.89204407, 586383.104324
13834.9533081, 6366.01448059, 573529.958725
13797.9984283, 14946.937561, 546549.081802
14029.0260315, 1329.89883423, 480114.936829
13571.9776154, 1072.88360596, 554352.045059
14701.8432617, 13180.0174713, 602832.794189
14326.0955811, 4509.92584229, 626120.090485
15423.0594635, 8569.95582581, 528203.010559
13590.0974274, 4447.93701172, 551631.92749
13529.0622711, 12693.8819885, 531455.993652
13407.9456329, 7173.06137085, 477522.850037
14296.0548401, 1216.173172, 592378.854752
12948.9898682, 12598.0377197, 607118.12973
14203.78685, 7884.97924805, 626293.897629
22235.8703613, 11214.017868, 516044.855118
15642.1661377, 9914.15977478, 418098.926544
23456.8119049, 1019.9546814, 609338.04512
13751.9836426, 13830.1849365, 571753.978729
13655.1856995, 14464.1399384, 568915.843964
14115.0951385, 4685.87875366, 630897.045135
13797.044754, 9540.08102417, 629236.936569
13528.8238525, 8379.93621826, 583801.031113
14055.9673309, 2523.89907837, 555843.114853
13453.0067444, 8358.00170898, 545841.932297
12680.0537109, 4861.1164093, 564538.002014
12001.991272, 4479.88510132, 574213.981628
12180.0899506, 4763.84162903, 628349.065781
11599.779129, 1055.95588684, 529725.074768
13411.9987488, 3324.03182983, 546483.039856
12351.9897461, 14316.0820007, 523829.936981
11681.0798645, 12531.042099, 560867.071152
11819.1242218, 5845.06988525, 540115.118027
11156.0821533, 870.943069458, 598680.973053
14986.9918823, 1371.14524841, 567270.040512
12415.8859253, 1080.98983765, 519593.000412
12501.001358, 2033.94889832, 590004.205704
11897.0870972, 1921.89216614, 636706.113815
12867.9275513, 1150.13122559, 587496.995926
12362.9570007, 1688.95721436, 592583.89473
13499.0215302, 1551.86653137, 633512.973785
12568.9506531, 1268.14842224, 578841.924667
11469.1257477, 1188.03977966, 496108.055115
12432.0983887, 866.889953613, 626708.030701
11555.9101105, 4510.16426086, 601132.86972
14732.1224213, 5872.01118469, 593704.938889
12022.9721069, 4226.20773315, 450133.800507
12363.910675, 1962.18490601, 425258.874893
12665.9870148, 874.996185303, 542171.001434
12681.9610596, 1482.0098877, 561461.925507
12230.1578522, 16839.9810791, 405537.128448
13550.0431061, 1291.03660583, 573444.843292
13507.1277618, 4731.89353943, 537286.043167
11399.0306854, 1327.9914856, 538778.066635
20956.0394287, 1318.93157959, 558968.067169
11444.0917969, 1024.96147156, 489248.037338
12254.9533844, 1234.05456543, 386317.968369
13124.9427795, 1098.15597534, 509294.986725
12243.9861298, 1102.92434692, 536906.003952
12480.9741974, 1058.81690979, 522905.111313
13360.9771729, 1375.19836426, 479668.855667
12198.9250183, 1044.03495789, 540369.033813
13116.1212921, 1067.8768158, 554188.966751
11476.9935608, 1066.92314148, 482196.092606
12709.1407776, 1183.98666382, 533789.157867
12347.9366302, 2851.96304321, 515034.914017
12443.0656433, 1302.95753479, 552811.145782
13054.8477173, 946.998596191, 536533.83255
12511.0149384, 942.945480347, 548866.987228
12854.0992737, 938.177108765, 524818.897247
12567.0433044, 971.078872681, 516411.066055
13027.9064178, 950.09803772, 514125.823975
12183.9046478, 938.892364502, 456715.106964
12853.8608551, 1157.04536438, 500079.154968
12821.9127655, 5222.08213806, 561091.899872
24182.0812225, 932.931900024, 563811.063766
11612.8921509, 943.899154663, 540716.171265
21294.1169739, 951.051712036, 577008.962631
12526.9889832, 1116.99104309, 521157.026291
13803.9588928, 932.931900024, 548011.064529
14504.9095154, 1069.06890869, 588839.054108
12386.0836029, 936.985015869, 555768.013
13648.0331421, 1067.16156006, 563916.921616
18629.7893524, 986.814498901, 585848.093033
14791.9654846, 944.137573242, 550068.855286
11999.130249, 916.957855225, 563485.145569
13241.0526276, 926.971435547, 545362.mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
16270.0414658, 8082.03220367, 800630.927086
12983.91819, 1071.09546661, 674800.992012
13887.0477676, 2200.00743866, 720720.052719
14897.942543, 1741.05167389, 733423.948288
14778.9716721, 15890.955925, 555735.945702
13180.9711456, 5666.01753235, 487134.933472
14107.9425812, 1362.91980743, 572203.993797
14086.0080719, 6518.00632477, 664860.010147
27665.0190353, 4523.03886414, 607871.055603
13751.0299683, 1940.01197815, 685279.011726
----------------

mode: serial True, gpu True
GPU use = True
transTime, feedNetTime, netTime
11960.9832764, 6086.94553375, 739531.040192
14544.9638367, 2942.91973114, 616575.00267
11777.9970169, 2824.06806946, 616312.980652
11971.950531, 2731.08482361, 664343.953133
11676.9075394, 2709.98477936, 715315.937996
12680.0537109, 2698.0638504, 588246.941566
11350.9893417, 2840.99578857, 574447.989464
11614.0842438, 2703.07064056, 594995.975494
11358.0226898, 2835.98899841, 705387.949944
12246.0126877, 2703.07064056, 683789.014816
----------------

